佹得佹失 【拼音】guǐ  dé  guǐ  shī 【解释】佹：出于偶然的。指得失出于偶然。 【出处】《列子·力命》：“佹佹成者，俏成者也，初非成也。佹佹败者，俏败者也，初非败也。” 【示例】 
默默无言 【拼音】mò  mò  wú  yán 【解释】默默：不出声。不声不响，闭口无言。 【出处】《维摩诘所说经·入不二法门品》：“时维摩诘默然无言。”《旧五代史·唐庄宗记》：“今兹危蹙，赖尔筹谋，而竟默默无言，坐观成败。” 【示例】忧的我神思竭，～；愁的我魂胆丧，兢兢打战。（元·无名氏《连环计》第二折） 
漠不关心 【拼音】mò  bù  guān  xīn 【解释】漠：冷淡。态度冷淡，毫不关心。 【出处】清·李绿园《歧路灯》第九十五回：“人家竞相传抄，什袭以藏，而子孙漠不关心。” 【示例】好比看古代或是异国的故事，～。（叶圣陶《英文教授》） 
漠不相关 【拼音】mò  bù  xiāng  guān 【解释】漠然处之，不相关连。形容彼此毫无关联。 【出处】 【示例】而洙泗之间，弦歌自若，一若～也者。（严复《有如三保》） 
漠然置之 【拼音】mò  rán  zhì  zhī 【解释】置：放。很冷淡地把它搁在一边。指对人或事态度冷淡，放在一边不理。 【出处】清·钱泳《履园从话·会稽郡王墓》：“故国家有祀祭之典，官吏有防护之册，而为之子孙者岂忍听其荒废不治而漠然置之耶！” 【示例】彼而～，犹可言也；我而～，不可言也。（清·梁启超《少年中国说》） 
谋财害命 【拼音】móu  cái  hài  mìng 【解释】为了劫夺财物，害人性命。 【出处】元·曾瑞卿《留鞋记》第二折：“你如今将俺主人摆布死了，故意将这绣鞋揣在怀里，正是你图财致命，便待干罢。” 【示例】血池狱、阿鼻狱、秤杆狱，脱皮露骨，折臂断筋，也只为～，宰畜屠生。（明·吴承恩《西游记》第十一回） 
谋事在人，成事在天 【拼音】móu  shì  zài  rén，c 【解释】旧谚。意思是自己已经尽力而为，至于能否达到目的，那就要看时运如何了。 【出处】 【示例】“～”，不可强也。（明·罗贯中《三国演义》第一百三回） 
谋为不轨 【拼音】móu  wéi  bù  guǐ 【解释】指准备做违反法纪的事或搞叛乱活动。 【出处】《晋书·王彬传》：“兄抗旌犯顺，杀戮忠良，谋图不轨，祸及门户。” 【示例】 
牡丹虽好，全仗绿叶扶持 【拼音】mǔ  dān  suī  hǎo，q 【解释】比喻人不管有多大能耐，总得有人在旁协助。 【出处】 【示例】 
母以子贵 【拼音】mǔ  yǐ  zǐ  guì 【解释】母亲因儿子的显贵而显贵。 【出处】《公羊传·隐公元年》：“桓何以贵？母贵也。母贵则子何以贵？子以母贵，母以子贵。” 【示例】任凭他是青楼婢妾，到得收他做了侧室，后来生出儿子，做了官，就可算的～。（清·吴敬梓《儒林外史》第五十三回） 
墓木拱矣 【拼音】mù  mù  gǒng  yǐ 【解释】坟墓上的树木已有两手合抱那么粗了。意思是你快要死了。这是骂人的话。后指人死了很久。 【出处】《左传·僖公三十二年》：“尔何知？中寿，尔墓之木拱亦。” 【示例】臣若不遭陛下之明，～。（《宋书·张茂度传》） 
墓木已拱 【拼音】mù  mù  yǐ  gǒng 【解释】坟墓上的树木已有两手合抱那么粗了。意思是你快要死了。这是骂人的话。后指人死了很久。 【出处】《左传·僖公三十二年》：“尔何知？中寿，尔墓之木拱亦。” 【示例】 
暮鼓晨钟 【拼音】mù  gǔ  chén  zhōng 【解释】佛教规矩，寺里晚上打鼓，早晨敲钟。比喻可以使人警觉醒悟的话。 【出处】唐·李咸中《山中》诗：“朝钟暮鼓不到耳，明月孤云长挂情。” 【示例】我委实的捱不彻～。（元·纪君祥《赵氏孤儿》第二折） 
暮景桑榆 【拼音】mù  jǐng  sāng  yú 【解释】夕阳的余辉照在桑榆树梢上。指傍晚。比喻晚年的时光。 【出处】三国·魏·曹植《赠白马王彪》诗：“年在桑榆间，影响不能追。”南朝·梁·萧统《文选·刘铄〈拟古二首〉》：“愿垂薄暮景，照妾桑榆时。” 【示例】人都道～，合有些峥嵘气象。可正是乐极生悲，今日个泰来否往。（元·宫大用《范张鸡黍》第四折） 
暮气沉沉 【拼音】mù  qì  chén  chén 【解释】暮气：黄昏时的烟霭；沉沉：低沉。比喻精神颓靡，不振作。 【出处】宋·陆游《访毛平仲问疾与其子适同游柯山》：“楼堞参差暮气昏。” 【示例】宋朝选拔官员一向总是选所谓老成稳健之士，所以朝廷中就充满了须发苍苍、～的人。（蒲韧《二千年间》九） 
暮夜怀金 【拼音】mù  yè  huái  jīn 【解释】比喻暗中行贿。 【出处】《后汉书·杨震传》：“王密为昌邑令，谒见，至夜怀金十斤以遗震。震曰：‘故人知君，君不知故人，何也？’密曰：‘暮夜无知者。’震曰：‘天知，神知，我知，子知。何谓无知。’密愧而出。” 【示例】 
暮夜无知 【拼音】mù  yè  wú  zhī 【解释】黑夜无人知晓。 【出处】《后汉书·杨震传》：“所举荆州茂才王密为昌邑令，谒见，至夜怀金十斤以遗震。震曰：‘故人知君，君不知故人，何也？’密曰：‘暮夜无知者。’震曰：‘天知、神知、我知、子知。何谓无知。’” 【示例】 
暮云春树 【拼音】mù  yún  chūn  shù 【解释】傍晚的云，春天的树。表示对远方友人的思念。 【出处】唐·杜甫《春日忆李白》诗：“渭北春天树，江东日暮云。” 【示例】落月屋梁，相思颜色；～，想望丰仪。（清·程允升《幼学故事琼林·朋友宾主》） 
暮虢朝虞 【拼音】mù  guó  zhāo  yú 【解释】春秋时晋国假道虞国去打虢国，打下虢国之后，在归途中又把虞国灭了。比喻覆灭变迁的迅速。 【出处】《左传·僖公五年》 【示例】洛阳城阙变灰烟，～只眼前。（金·元好问《俳体雪香亭杂咏诗》之二） 
幕天席地 【拼音】mù  tiān  xí  dì 【解释】把天作幕，把地当席。原形容心胸开阔。现形容在野外作业的艰苦生活。 【出处】晋·刘伶《酒德颂》：“幕天席地，纵意所如。” 【示例】睡时节～，黑喽喽鼻息如雷。（元·马致远《陈抟高卧》第三折） 
木本水源 【拼音】mù  běn  shuǐ  yuán 【解释】木：树的根；源：水的源头。树的根本，水的源头。比喻事物的根本或事情的原因。 【出处】《左传·昭公九年》：“我在伯父，犹衣服之有冠冕，水木之有本原，民人之有谋主也。” 【示例】以～而论，究竟我们天朝要算万邦根本了。（清·李汝珍《镜花缘》第十六回） 
木雕泥塑 【拼音】mù  diāo  ní  sù 【解释】用木头雕刻或泥土塑造的偶像。形容人呆板不灵活或神情呆滞。 【出处】元·无名氏《冤家债主》第四折：“有人说道，城隍也是泥塑木雕的，有什么灵感在那里。” 【示例】怡红院里的人吓的一个个象～一般。（清·曹雪芹《红楼梦》第九十四回） 
木鸡养到 【拼音】mù  jī  yǎng  dào 【解释】木鸡：善斗的鸡，看上去象木头一样呆板。形容功夫到家。 【出处】《庄子·达生》：“几矣。鸡虽有鸣者，已无变矣，望之似木鸡矣，其德全矣；异鸡无敢应者，反走矣。” 【示例】 
木人石心 【拼音】mù  rén  shí  xīn 【解释】木头人，石头心。形容意志坚定，任何诱惑都不动心。也形容人冷酷无情。 【出处】《晋书·夏统传》：“统危坐如故，若无所闻。充等各散曰：‘此吴儿是木人石心也。’” 【示例】张生乃～也。使有情者见之，罪不容诛。（宋·秦醇《谭意歌传》） 
木已成舟 【拼音】mù  yǐ  chéng  zhōu 【解释】树木已经做成了船。比喻事情已成定局，无法改变。 【出处】清·李汝珍《镜花缘》第三十四回：“如今木已成舟，也是林兄命定如此了。” 【示例】事情到了这样，可说～。姑少爷再不好，大小姐也只得耐着好好活下去。（巴金《春》二十） 
木讷寡言 【拼音】mù  nè  guǎ  yán 【解释】木讷：质朴而不善辞令。质朴而不善于说话。 【出处】《晋书·葛洪传》：“为人木讷，不好荣利，闭门却扫，未尝交游。” 【示例】 
目不见睫 【拼音】mù  bù  jiàn  jié 【解释】自己的眼睛看不到自己的睫毛。比喻没有自知之明。也比喻只见远处，不见近处。 【出处】《韩非子·喻老》：“智如目也，能见百步之外而不能自见其睫。” 【示例】远求而近遗，如～。（宋·王安石《再寄蔡天启》诗） 
目不交睫 【拼音】mù  bù  jiāo  jié 【解释】交睫：上下睫毛相交接，即闭眼。没有合上眼皮。形容夜间不睡觉或睡不着。 【出处】《史记·袁盎晁错列传》：“陛下居代时，太后尝病，三年，陛下不交睫，不解衣。” 【示例】生恚怒方甚，自昏达旦，目不交睫。（唐·白行简《李娃传》） 
目不窥园 【拼音】mù  bù  kuī  yuán 【解释】眼睛不看园子里的景色。形容专心致志，埋头苦读。 【出处】《汉书·董仲书传》：“少治《春秋》，孝景时为博士。下帏讲诵，弟子传以久次相授业，或莫见其面。盖三年不窥园，其精如此。” 【示例】董江都～，隐居求志，天人三策，伟大光明。（清·陶曾佑《中国文学之概况》） 
目不识丁 【拼音】mù  bù  shí  dīng 【解释】连最普通的“丁”字也不认识。形容一个字也不认得。 【出处】《旧唐书·张弘靖传》：“今天下无事，汝辈挽得两石力弓，不如识一丁字。” 【示例】我试问如果你母亲要把你嫁给一个～的俗商，或者一个中年官僚，或者一个纨袴子弟，你难产也不反抗？（巴金《家》二十五） 
目不暇接 【拼音】mù  bù  xiá  jiē 【解释】暇：空闲。指东西多，眼睛都看不过来。 【出处】南朝·宋·刘义庆《世说新语·言语》：“从山阴道上行，山川自相映发，使人应接不暇。” 【示例】一切艺术的道理也是这样，单一必然导致枯燥。而丰富多采、～则是绝大多数人所欢迎的。（秦牧《菊花与金鱼》） 
目不邪视 【拼音】mù  bù  xié  shì 【解释】邪：通“斜”。眼睛不偷看旁边。比喻为人行止端方。也形容只朝一个方向看。 【出处】北齐·颜之推《颜氏家训·教子》：“古者圣王有胎教之法，怀子三月，出居别宫，目不邪视，耳不妄听，音声滋味，以礼节之。” 【示例】妇人请竺同载。竺上车端坐，～。（明·罗贯中《三国演义》第十一回） 
目不斜视 【拼音】mù  bù  xié  shì 【解释】眼睛不偷看旁边。比喻为人行止端方。也形容只朝一个方向看。 【出处】北齐·颜之推《颜氏家训·教子》：“古者圣王有胎教之法，怀子三月，出居别宫，目不邪视，耳不妄听，音声滋味，以礼节之。” 【示例】在些在走过以后，还要扭头看一看，但改霞～。（柳青《创业史》第一部第六章） 
目不转睛 【拼音】mù  bù  zhuǎn  jīng 【解释】眼珠子一动不动地盯着看。形容注意力集中。 【出处】晋·杨泉《物理论》：“子义燃烛危坐通晓，目不转睛，膝不移处。” 【示例】老婆婆看着小官人，～，不觉两泪交流。（明·冯梦龙《警世通言》卷十一） 
目瞪口呆 【拼音】mù  dèng  kǒu  dāi 【解释】目瞪：睁大眼睛直视；口呆：嘴里说不出话来。形容因吃惊或害怕而发愣的样子。 【出处】元·无名氏《赚蒯通》第一折：“吓得项王目瞪口呆，动弹不得。” 【示例】殷、雷二将见众官激变，不复朝仪，吓得～，不知所出。（明·许仲琳《封神演义》第九回） 
目睹耳闻 【拼音】mù  dǔ  ěr  wén 【解释】睹：看见；闻：听见。亲耳听到，亲眼看见。 【出处】《资治通鉴·唐纪睿宗景云二年》：“口说不如身逢，耳闻不如目睹。” 【示例】仆遭遇明时，寓游京国，～，殆非一日，不得不为集录。（宋·耐得翁《都城纪胜》序） 
目光炯炯 【拼音】mù  guāng  jiǒng  jiǒng 【解释】炯炯：明亮的样子。两眼明亮有神。 【出处】晋·潘岳《寡妇赋》：“目炯炯而不寝。”宋·陆游《醉题》诗：“目光炯炯射牛车，何至随人作浪愁。身处江湖如富贵，心亲鱼鸟等朋俦。” 【示例】先达葛苍公讳麟，号瞿庵，性敏多才，状奇伟，～有英气，胆力过人。（清·叶廷琯《鸥陂渔话·葛苍公传》） 
目光如豆 【拼音】mù  guāng  rú  dòu 【解释】目光：眼光。眼光象豆子那样小。形容目光短浅，缺乏远见。 【出处】清·钱谦益《列朝诗集小传·丁集下·茅待诏元仪》：“世所推名流正人，深衷厚貌，修饰边幅，眼光如豆，宁足与论天下士哉。” 【示例】不图彼国政府～，深忌中国之强，尤畏民党得志而碍其蚕食之谋。（孙中山《行易知难》） 
目光如炬 【拼音】mù  guāng  rú  jù 【解释】目光发亮象火炬。形容愤怒地注视着。也形容见识远大。 【出处】《南史·檀道济传》：“道济见收，愤怒气盛，目光如炬。” 【示例】中间坐着一位神道，面阔尺余，须髯满颊，～，肩臂启动，象个活的一般。（明·凌濛初《二刻拍案惊奇》卷五） 
目光如鼠 【拼音】mù  guāng  rú  shǔ 【解释】形容人眼神奸滑。 【出处】 【示例】 
目击耳闻 【拼音】mù  jī  ěr  wén 【解释】亲眼看到，亲耳听到。 【出处】《资治通鉴·唐纪睿宗景云二年》：“口说不如身逢，耳闻不如目睹。” 【示例】我又愿意知道一点十七年前的三月二十九日的情形，但一时找不到～的耆老。（鲁迅《而已集·黄花节的杂感》） 
目空一切 【拼音】mù  kōng  yī  qiè 【解释】什么都不放在眼里。形容极端骄傲自大。 【出处】明·焦竑《李氏焚书序》：“宏甫快口直肠，目空一世，愤激过甚，不顾人有忏者。” 【示例】但他恃著自己学问，～，每每把人不放在眼内。（清·李汝珍《镜花缘》第五十二回） 
目空一世 【拼音】mù  kōng  yī  shì 【解释】什么都不放在眼里。形容极端骄傲自大。 【出处】明·焦竑《李氏焚书序》：“宏甫快口直肠，目空一世，愤激过甚，不顾人有忏者。” 【示例】但以余之生平负其气节文章，～，即谈理家有不合者，辄争急辨岳岳，不为之屈。（清·归庄《陆道思辨录集》） 
目迷五色 【拼音】mù  mí  wǔ  sè 【解释】五色：各种颜色。形容颜色既多又杂，因而看不清。比喻事物错综复杂，不易分辨清楚。 【出处】《老子》第十二章：“五色令人目盲，五音令人耳聋。” 【示例】慎卿先生此一番评骘，可云至公至明；只怕立朝之后，做主考房官，又要～，奈何？（清·吴敬梓《儒林外史》第四十六回） 
目若悬珠 【拼音】mù  ruò  xuán  zhū 【解释】眼睛象一对悬挂的珠子。形容眼睛明亮有光彩。 【出处】《汉书·东方朔传》：“臣朔年二十二，长九尺三寸，目若悬珠，齿若编贝。” 【示例】 
目食耳视 【拼音】mù  shí  ěr  shì 【解释】用眼睛吃，用耳朵看。比喻颠倒错乱。 【出处】宋·司马光《迂书·官失》：“世之人不以耳视而目食者，鲜矣。” 【示例】 
目使颐令 【拼音】mù  shǐ  yí  lìng 【解释】用眼睛、用下巴指使人。形容自命尊贵，摆大架子。 【出处】《新唐书·王翰传》：“家畜声伎，目使颐令，自视王侯，人莫不恶之。” 【示例】 
目送手挥 【拼音】mù  sòng  shǒu  huī 【解释】手眼并用，怎么想就怎么用。也比喻语言文字的意义双关，意在言外。 【出处】三国·魏·稽康《赠兄弟才公穆入军》诗：“目送归鸿，手挥五弦，俯仰自得，游心太玄。” 【示例】 
目挑心招 【拼音】mù  tiǎo  xīn  zhāo 【解释】挑：挑逗；招：指勾引。眉目传情，心神招引。 【出处】《史记·货殖列传》：“今夫赵女郑姬，设形容，揳鸣琴，揄长袂，蹑利屐，目挑心招，出不远千里，不择老少者，奔富厚也。” 【示例】～，捭阖以为术焉，则可以钳塞天下之游士。（清·龚自珍《京师乐籍说》） 
目无法纪 【拼音】mù  wú  fǎ  jì 【解释】不把国家的法律放在眼里。指人不受约束地胡作非为。 【出处】清·孙雨林《皖江血》：“且尔捣毁学堂，亦属目无法纪。” 【示例】 
目无全牛 【拼音】mù  wú  quán  niú 【解释】全牛：整个一头牛。眼中没有完整的牛，只有牛的筋骨结构。比喻技术熟练到了得心应手的境地。 【出处】《庄子·养生说》：“始臣之解牛之时，所见无非牛者；三年之后，未尝见全牛也。” 【示例】操利柄而～，执其吭如刍豢悦口。（唐·杨承和《梁守谦功德铭》） 
目无王法 【拼音】mù  wú  wáng  fǎ 【解释】不把国家的法律放在眼里。指人不受约束地胡作非为。 【出处】清·吴敬梓《儒林外史》第四十三回：“他如何敢拿了去，要起赎身的价银来，目无王法已极。” 【示例】 
目无下尘 【拼音】mù  wú  xià  chén 【解释】下尘：佛家语，凡尘，尘世，比喻地位低下者。眼睛不往下看。形容态度傲慢，看不起地位低的人。 【出处】清·曹雪芹《红楼梦》第五回：“那宝钗却又行为豁达，随分从时，不比黛玉孤高自许，目无下尘，故深得下人之心。” 【示例】 
目无余子 【拼音】mù  wú  yú  zǐ 【解释】余子：其他的人。眼里没有旁人。形容自高自大，目中无人。 【出处】《后汉书·祢衡传》：“唯善鲁国孔融及弘农杨修。常称曰：‘大儿孔文举，小儿杨德祖。余子碌碌，莫足数也。’” 【示例】听他口气，已是～。（蔡东藩、许廑父《民国通俗演义》第八回） 
目指气使 【拼音】mù  zhǐ  qì  shǐ 【解释】目指：动一下眼睛来指物；气使：用嘘气声支使人。用眼神和气色指使人。形容骄横傲慢的样子。 【出处】汉·刘向《说苑·君道》：“今王将东面目指气使以求臣，则厮役之材至矣；南面听朝不失揖让之礼以求臣，则人臣之材至矣。” 【示例】 
目中无人 【拼音】mù  zhōng  wú  rén 【解释】眼里没有别人。形容骄傲自大，看不起人。 【出处】明·冯梦龙《东周列国志》第九十六回：“赵奢子赵括，自少喜谈兵法，家传《六韬》、《三略》之书，一览而尽；尝与父奢论兵，指天画地，目中无人，虽奢亦不能难也。” 【示例】盖欲使执事知区区布衣亦有不可犯者，毋遂～而慨凌轹之也。（清·归庄《再答汪苕文》） 
目濡耳染 【拼音】mù  rǔ  ěr  rǎn 【解释】濡：沾湿；染：沾染。耳朵经常听到，眼睛经常看到，不知不觉地受到影响。 【出处】唐·韩愈《清河郡公房公墓碣铭》：“目濡耳染，不学以能。” 【示例】 
牧猪奴戏 【拼音】mù  zhòu  nú  xì 【解释】对赌博的鄙称。 【出处】《晋书·陶侃传》：“樗蒲者，牧猪奴戏耳！” 【示例】 
牧豕听经 【拼音】mù  shǐ  tīng  jīng 【解释】一面放猪，一面听讲。比喻求学努力。 【出处】《后汉书·承宫传》：“少孤，年八岁为人牧豕。乡里徐子盛者，以《春秋经》授诸生数百人，宫过息庐下，乐其业，因就听经，遂请留门下，为诸生拾薪。” 【示例】 
拿班作势 【拼音】ná  bān  zuò  shì 【解释】装模作样。 【出处】 【示例】 
拿粗挟细 【拼音】ná  cū  xié  xì 【解释】拿：刁难；挟：挟制；粗细：指大小粗细之事。比喻惹事生非。 【出处】元·无名氏《陈州粜米》楔子：“俺两个全仗俺父亲的虎威，拿粗挟细，揣歪捏怪，那一个不知我的名儿。” 【示例】 
拿刀动杖 【拼音】ná  dāo  dòng  zhàng 【解释】挥舞刀枪棍棒。泛指动武。 【出处】清·曹雪芹《红楼梦》第二十五回：“宝玉一发拿刀弄杖、寻死觅活的，闹的天翻地覆。” 【示例】 
拿刀弄杖 【拼音】ná  dāo  nòng  zhàng 【解释】挥舞刀枪棍棒。泛指动武。 【出处】清·曹雪芹《红楼梦》第二十五回：“宝玉一发拿刀弄杖、寻死觅活的，闹的天翻地覆。” 【示例】今昔的情形不同，不怕她远走高飞，～。（清·文康《儿女英雄传》第二十六回） 
拿腔作势 【拼音】ná  qiāng  zuò  shì 【解释】拿腔拿调，故意做作想引人注意或吓唬人。 【出处】元·无名氏《杀狗劝夫》第四折：“教那厮越装模，越作势。” 【示例】那贾环便来到王夫人炕上坐着，命人点了蜡烛，～的抄写。（清·曹雪芹《红楼梦》第十二五回） 
拿三搬四 【拼音】ná  sān  bān  sì 【解释】比喻不服从调派。 【出处】 【示例】 
拿手好戏 【拼音】ná  shǒu  hǎo  xì 【解释】原指演员擅长的剧目。泛指最擅长的本领。 【出处】 【示例】最后，当老场长的～《借东风》收场的时候，三星高高地升起，天已经是在半夜了。（峻青《壮志录》） 
拿糖作醋 【拼音】ná  táng  zuò  cù 【解释】摆架子，装腔作势。 【出处】 【示例】 
拿下马来 【拼音】ná  xià  mǎ  lái 【解释】比喻将人制服。 【出处】清·曹雪芹《红楼梦》第二十回：“叫我问谁去？谁不帮着你呢？谁不是袭人拿下马来的？” 【示例】 
拿云攫石 【拼音】ná  yún  jué  shí 【解释】攫：取。形容古树高耸入云，枝干悬空，姿态奇特，气势雄伟。 【出处】清·李斗《扬州画舫录·草河录》下：“厅前多古树，有拿云攫石之势。” 【示例】 
拿云握雾 【拼音】ná  yún  wò  wù 【解释】比喻待人处世会耍手段。 【出处】 【示例】 
纳垢藏污 【拼音】nà  gòu  cáng  wū 【解释】垢、污：肮脏的东西。比喻隐藏或包容坏人坏事。 【出处】《左传·宣公十五年》：“川泽纳污，山薮藏疾。” 【示例】受人钱甘心～。（明·陈汝元《金莲记·构畔》） 
纳士招贤 【拼音】nà  shì  zhāo  xián 【解释】招：招收；贤：有德有才的人；纳：接受；士：指读书人。招收贤士，接纳书生。指网罗人才。 【出处】《战国策·燕策一》：“燕昭王即位，卑身厚币以招贤者。”元·马致远《陈抟高卧》第二折：“早则是泽及黎民，又待要招贤纳士礼殷勤，币帛降玄纁。” 【示例】贤士有如此博学广文，高才大德，见如今圣人～，何不进取功名。（明·无名氏《薛苞认母》第四折） 
纳新吐故 【拼音】nà  xīn  tǔ  gù 【解释】原指人呼吸时，吐出浊气，吸进新鲜空气。现多用来比喻扬弃旧的、不好的，吸收新的，好的。 【出处】《庄子·刻意》：“吹呴呼吸，吐故纳新。” 【示例】夜夜朝朝，～，潜收静处功夫。（明·陆采《明珠记·买药》） 
纳谏如流 【拼音】nà  jiàn  rú  liú 【解释】谏：直言规劝。听从规劝像流水一样自然。形容乐于接受别人的批评意见。 【出处】汉·班彪《王命论》：“从谏如顺流，趣时如响赴。” 【示例】豁达大度，～。（元·金仁杰《追韩信》第二折） 
纳屦踵决 【拼音】nà  jù  zhǒng  jué 【解释】纳：穿；屦：鞋；踵：脚后跟；决：破裂。穿上鞋子，破了后跟。形容衣着褴褛。 【出处】《庄子·让王》：“三日不举火，十年不制衣，正冠而缨绝，捉衿而肘见，纳屦而踵决。” 【示例】 
乃文乃武 【拼音】nǎi  wén  nǎi  wǔ 【解释】乃：助词。既有文德，又有武功。 【出处】《尚书·大禹谟》：“帝德广运，乃圣乃神，乃武乃文。” 【示例】一阴一阳，神通也；～，圣图也。（唐·王勃《九成宫颂》） 
乃武乃文 【拼音】nǎi  wǔ  nǎi  wén 【解释】乃：助词。既有武功，又有文德。 【出处】《尚书·大禹谟》：“帝德广运，乃圣乃神，乃武乃文。” 【示例】匡嬴相刘，～。（唐·王勃《倬彼我系》） 
乃心王室 【拼音】nǎi  xīn  wáng  shì 【解释】乃：你的；王室：指朝廷。本意是忠于朝廷。后比喻爱国。 【出处】《尚书·康王之诰》：“虽尔身在外，乃心罔不在王室。” 【示例】脱脱～，大义灭亲，今父殁而不克奔讣，为善者不几于怎乎。（《元史·太平传》） 
耐人寻味 【拼音】nài  rén  xún  wèi 【解释】耐：禁得起；寻味：探索体味。意味深长，值得人仔细体会琢磨。 【出处】清·无名氏《杜诗言志》卷三：“其所作如《少府画障歌》、《崔少府高齐观三川水涨》诸诗，句句字字追琢入妙，耐人寻味。” 【示例】这些，不但将欣赏和考据融化得恰到好处，并且创造了一种诗样精粹的风格，读起来句句～。（朱自清《中国学术的大损失》） 
南船北车 【拼音】nán  chuán  běi  chē 【解释】比喻行踪不定。 【出处】清·李绿园《歧路灯》第九十六回：“但恐宦海萍踪，南船北车，又在不定耳。” 【示例】 
南贩北贾 【拼音】nán  fàn  běi  gǔ 【解释】为了谋生而到处奔走。 【出处】汉·焦延寿《易林》卷八：“南贩北贾，与怨为市，利得自治。” 【示例】 
南风不竞 【拼音】nán  fēng  bù  jìng 【解释】南风：南方的音乐；不竞：指乐音微弱。原指楚军战不能胜。后比喻竞赛的对手力量不强。 【出处】《左传·襄公十八年》：“不害，吾骤歌北风，又歌南风。南风不竞，多死声，楚必无功。” 【示例】不料近十年国威扫地，～，中原成游牧之场。（清·觉佛《女英雄》） 
南冠楚囚 【拼音】nán  guān  chǔ  qiú 【解释】南冠：楚国在南方，因此称楚冠为南冠。本指被俘的楚国囚犯。后泛称囚犯或战俘。 【出处】《左传·成公九年》：“晋侯观于军府，见钟仪，问之曰：‘南冠而絷者，谁也？’有司对曰：‘郑人所献楚囚也。’使税之，召而吊之。再拜稽首。” 【示例】鲈鱼正美不归去，空戴南冠学楚囚。（唐·赵嘏《长安秋夕》诗） 
南箕北斗 【拼音】nán  jī  běi  dǒu 【解释】箕：星宿名，形状象簸箕；斗：星宿名，形状象酒斗。比喻徒有虚名而无实用。 【出处】《诗经·小雅·大东》：“维南有箕，不可以簸扬；维北有斗，不可以挹酒浆。” 【示例】甚倏忽分王，触蛮争境，～总堪恁。（明·孙仁孺《东郭记》六） 
南金东箭 【拼音】nán  jīn  dōng  jiàn 【解释】南方的金石，东方的竹箭。比喻优秀的人才。 【出处】《尔雅·释地》：“东南之美者，有会稽之竹箭焉；……西南之美者，有华山之金石焉。” 【示例】顾、纪、贺、薛等并～，世胄高门。（《晋书·顾荣纪瞻贺循薛兼传》） 
南柯一梦 【拼音】nán  kē  yī  mèng 【解释】形容一场大梦，或比喻一场空欢喜。 【出处】唐·李公佐《南柯太守传》　宋·黄庭坚《戏答荆州王充道烹茶诗四首》之三：“为公唤觉荆州梦，可待南轲一梦成。” 【示例】看荣华眨眼般疾，更疾如～。（元·郑廷玉《金凤钗》楔子） 
南来北往 【拼音】nán  lái  běi  wǎng 【解释】有的从南往北，有的从北往南。也泛指来来往往。 【出处】元·李行道《灰阑记》第三折：“但是南来北往，经商客旅，都来我这店里吃酒。” 【示例】 
南蛮鴃舌 【拼音】nán  mán  jué  shé 【解释】鴃：即伯劳。原为孟子讥讽楚人许行说话如鸟语。后用以讥笑操南方方言的人。 【出处】《孟子·滕文公上》：“今也南蛮鴃舌之人，非先王之道。” 【示例】彼时江以南，为～之乡。（清·采蘅子《虫鸣漫录》） 
南面百城 【拼音】nán  miàn  bǎi  chéng 【解释】南面：面朝南坐着，指居尊位；百城：上百座城。旧时比喻尊贵富有。也比喻藏书很多。 【出处】《魏书·李谧传》：“丈夫拥万卷，何假南面百城。” 【示例】填词之乐，上天入地，作佛成仙，无一不随意到，较之～，洵有过焉者矣。（清·李渔《闲情偶寄·音律第三》） 
南面称孤 【拼音】nán  miàn  chēng  gū 【解释】南面：面朝南；孤：皇帝、王侯的谦称。朝南坐着，自称孤家。指统治一方，称帝称王。 【出处】《庄子·盗跖》：“凡人有此一德者，足以南面称孤矣。” 【示例】将军降曹，欲安所归呼？位不过封侯，车不过一乘，骑不过一匹，从不过数人，岂得～哉！（明·罗贯中《三国演义》第四十三回） 
南腔北调 【拼音】nán  qiāng  běi  diào 【解释】原指戏曲的南北腔调。现形容说话口音不纯，搀杂着方言。 【出处】清·赵翼《檐曝杂记》卷一：“每数十步间一戏台，南腔北调，备四方之乐。” 【示例】也听不来～，只觉得如出一口。（清·李绿园《歧路灯》第九十五回） 
南阮北阮 【拼音】nán  ruǎn  běi  ruǎn 【解释】指聚居一处而贫富各殊的同族人家。 【出处】南朝·宋·刘义庆《世说新语·任诞》：“阮仲容、步兵居道南，诸阮居道北，北阮富，南阮贫。” 【示例】闭门茅底偶为邻，北阮那怜南阮贫。（唐·戴淑伦《旅次寄湖南张郎中》诗） 
南山可移 【拼音】nán  shān  kě  yí 【解释】南山：终南山。比喻已经定案，不可更改。 【出处】《旧唐书·李元纮传》：“南山或可改移，此判终无摇动。” 【示例】终以为～，此案不动。（清·纪昀《阅微草堂笔记》卷三） 
南辕北辙 【拼音】nán  yuán  běi  zhé 【解释】辕：车前架牲口的长木；辙：车轮碾过的痕迹。想到南方而车子却向北行。比喻行动和目的正好相反。 【出处】《战国策·魏策四》：“犹至楚而北行也。” 【示例】你想这六条要求，与中央开出的六条款约，简直是～，相差甚远，有甚么和议可言。（蔡东藩、许廑父《民国通俗演义》第六十八回） 
